********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M01.fccp
Collected: 2024/08/16 00:16:15
"Report Created: 2024/10/22 13:58:17"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2553.8000,4.3624,4.4560,4.4095
2554.7500,4.3621,4.4551,4.4096
2555.6499,4.3630,4.4554,4.4098
2556.5500,4.3621,4.4560,4.4097
2557.4500,4.3633,4.4551,4.4096
2558.3501,4.3639,4.4554,4.4097
2559.2500,4.3639,4.4548,4.4098
2560.1499,4.3633,4.4539,4.4098
2561.0500,4.3636,4.4531,4.4097
2561.9500,4.3630,4.4531,4.4097
2562.8501,4.3645,4.4525,4.4097
2563.7500,4.3639,4.4508,4.4093
2564.6499,4.3645,4.4516,4.4095
2565.6001,4.3653,4.4510,4.4097
2566.5500,4.3659,4.4510,4.4095
2567.4500,4.3659,4.4516,4.4095
2568.3501,4.3665,4.4510,4.4096
2569.2500,4.3653,4.4522,4.4095
2570.1499,4.3671,4.4505,4.4096
2571.0500,4.3671,4.4508,4.4097
2571.9500,4.3659,4.4490,4.4094
2572.8501,4.3679,4.4479,4.4090
2573.7500,4.3673,4.4499,4.4093
2574.6499,4.3676,4.4484,4.4095
2575.5500,4.3665,4.4476,4.4094
2576.4500,4.3679,4.4470,4.4091
2577.3501,4.3699,4.4464,4.4092
2578.2500,4.3688,4.4461,4.4092
2579.1499,4.3673,4.4473,4.4091
2580.0500,4.3688,4.4467,4.4090
2580.9500,4.3702,4.4479,4.4093
2581.8501,4.3696,4.4464,4.4093
2582.7500,4.3688,4.4464,4.4090
2583.7000,4.3696,4.4464,4.4094
2584.6499,4.3705,4.4447,4.4095
2585.5500,4.3694,4.4467,4.4091
2586.4500,4.3699,4.4450,4.4093
2587.3501,4.3711,4.4453,4.4091
2588.2500,4.3711,4.4444,4.4092
2589.1499,4.3685,4.4444,4.4088
2590.0500,4.3711,4.4433,4.4088
2590.9500,4.3717,4.4418,4.4091
2591.8501,4.3714,4.4418,4.4087
2592.7500,4.3714,4.4415,4.4086
2593.6499,4.3731,4.4418,4.4092
2594.5500,4.3737,4.4409,4.4090
2595.4500,4.3731,4.4409,4.4087
2596.3501,4.3725,4.4395,4.4085
2597.2500,4.3737,4.4407,4.4088
2598.2000,4.3740,4.4407,4.4086
2599.1499,4.3743,4.4418,4.4085
2600.0500,4.3751,4.4404,4.4088
2600.9500,4.3748,4.4409,4.4085
2601.8501,4.3737,4.4415,4.4083
2602.7500,4.3748,4.4404,4.4081
2603.6499,4.3722,4.4404,4.4079
2604.5500,4.3734,4.4398,4.4081
2605.4500,4.3757,4.4404,4.4084
2606.3501,4.3748,4.4404,4.4083
2607.2500,4.3746,4.4398,4.4079
2608.1499,4.3754,4.4386,4.4079
2609.1001,4.3740,4.4386,4.4079
2610.0000,4.3760,4.4383,4.4080
2610.8999,4.3748,4.4360,4.4080
2611.8501,4.3763,4.4378,4.4076
2612.7500,4.3757,4.4372,4.4076
2613.6499,4.3766,4.4378,4.4074
2614.5500,4.3757,4.4381,4.4076
2615.4500,4.3772,4.4366,4.4073
2616.3501,4.3774,4.4363,4.4075
