********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 N20\E1 24 N20 GA\E1 24 N20 DWS M00.fccp
Collected: 2024/08/13 00:13:52
"Report Created: 2024/10/22 14:28:07"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2469.2500,4.3281,4.4375,4.3873
2470.1499,4.3284,4.4363,4.3875
2471.0500,4.3284,4.4363,4.3871
2471.9500,4.3272,4.4369,4.3874
2472.8501,4.3295,4.4355,4.3866
2473.7500,4.3269,4.4366,4.3865
2474.6499,4.3290,4.4355,4.3861
2475.5500,4.3301,4.4352,4.3865
2476.4500,4.3290,4.4346,4.3863
2477.3501,4.3310,4.4349,4.3860
2478.3000,4.3292,4.4357,4.3857
2479.2002,4.3290,4.4343,4.3857
2480.1001,4.3284,4.4340,4.3855
2481.0500,4.3258,4.4346,4.3857
2481.9500,4.3287,4.4343,4.3855
2482.8501,4.3275,4.4343,4.3853
2483.7500,4.3269,4.4334,4.3849
2484.6499,4.3284,4.4337,4.3848
2485.5500,4.3269,4.4340,4.3847
2486.4500,4.3252,4.4326,4.3843
2487.3501,4.3281,4.4337,4.3846
2488.2500,4.3278,4.4340,4.3844
2489.2000,4.3275,4.4337,4.3842
2490.1001,4.3281,4.4320,4.3836
2491.0000,4.3278,4.4329,4.3837
2491.9500,4.3264,4.4320,4.3841
2492.8501,4.3261,4.4326,4.3839
2493.7500,4.3287,4.4326,4.3836
2494.6499,4.3295,4.4331,4.3840
2495.5500,4.3310,4.4320,4.3833
2496.4500,4.3301,4.4308,4.3837
2497.2998,4.3287,4.4320,4.3837
2497.7998,4.3281,4.4337,4.3835
2497.8999,4.3290,4.4337,4.3838
2498.0498,4.3269,4.4346,4.3830
2498.6001,4.3292,4.4331,4.3827
2499.5000,4.3266,4.4334,4.3827
2500.4500,4.3264,4.4314,4.3830
2501.3501,4.3275,4.4326,4.3825
2502.2500,4.3272,4.4329,4.3828
2503.1499,4.3258,4.4334,4.3827
2504.0500,4.3258,4.4297,4.3822
2504.9500,4.3266,4.4303,4.3826
2505.8501,4.3264,4.4306,4.3823
2506.7500,4.3255,4.4297,4.3823
2507.7000,4.3261,4.4280,4.3822
2508.6499,4.3275,4.4280,4.3821
2509.5500,4.3284,4.4262,4.3820
2510.4500,4.3264,4.4265,4.3818
2511.3501,4.3264,4.4277,4.3821
2512.2500,4.3272,4.4248,4.3819
2513.1499,4.3290,4.4262,4.3820
2514.0500,4.3301,4.4262,4.3820
2514.9500,4.3269,4.4274,4.3817
2515.8501,4.3284,4.4259,4.3818
2516.8000,4.3278,4.4239,4.3814
2517.7002,4.3272,4.4245,4.3814
2518.6001,4.3287,4.4248,4.3817
2519.5500,4.3269,4.4233,4.3810
2520.4500,4.3278,4.4277,4.3812
2521.3501,4.3287,4.4233,4.3809
2522.2500,4.3284,4.4239,4.3810
2523.1499,4.3290,4.4230,4.3808
2524.0500,4.3298,4.4204,4.3809
2524.9500,4.3298,4.4222,4.3808
2525.8501,4.3301,4.4233,4.3809
2526.7500,4.3313,4.4216,4.3809
2527.6499,4.3304,4.4219,4.3807
2528.5500,4.3313,4.4210,4.3805
2529.5000,4.3298,4.4207,4.3805
2530.4500,4.3304,4.4199,4.3804
2531.3501,4.3310,4.4196,4.3802
2532.2500,4.3307,4.4193,4.3801
2533.1499,4.3287,4.4196,4.3801
2534.0500,4.3287,4.4190,4.3800
2534.9500,4.3287,4.4184,4.3798
2535.8501,4.3287,4.4181,4.3796
2536.7500,4.3269,4.4176,4.3793
2537.6499,4.3298,4.4176,4.3796
2538.5500,4.3290,4.4173,4.3793
2539.4500,4.3307,4.4167,4.3789
2540.3999,4.3304,4.4161,4.3790
2541.3501,4.3301,4.4158,4.3789
2542.2500,4.3307,4.4150,4.3788
2543.1499,4.3321,4.4155,4.3784
2544.0500,4.3318,4.4153,4.3783
2544.9500,4.3321,4.4153,4.3784
