********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 L10\E1 24 L10 GA\E1 24 L10 DWS M00.fccp
Collected: 2024/08/15 16:10:09
"Report Created: 2024/10/22 14:18:48"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2397.3501,4.3414,4.4372,4.3844
2398.2500,4.3417,4.4352,4.3834
2399.1499,4.3411,4.4337,4.3822
2400.0500,4.3402,4.4337,4.3824
2400.9500,4.3408,4.4340,4.3829
2401.8501,4.3419,4.4346,4.3837
2402.7500,4.3428,4.4343,4.3833
2403.6499,4.3434,4.4349,4.3834
2404.5500,4.3428,4.4349,4.3833
2405.4500,4.3437,4.4331,4.3837
2406.3501,4.3437,4.4337,4.3838
2407.2500,4.3457,4.4352,4.3844
2408.1499,4.3422,4.4340,4.3844
2409.0500,4.3434,4.4346,4.3845
2409.9500,4.3445,4.4349,4.3850
2410.8501,4.3428,4.4355,4.3854
2411.7500,4.3425,4.4355,4.3855
2412.6499,4.3428,4.4366,4.3857
2413.5500,4.3422,4.4366,4.3858
2414.4500,4.3417,4.4369,4.3859
2415.2998,4.3417,4.4372,4.3858
2416.1499,4.3408,4.4375,4.3860
2417.0500,4.3419,4.4357,4.3859
2417.9500,4.3428,4.4360,4.3862
2418.8501,4.3422,4.4369,4.3865
2419.8000,4.3425,4.4386,4.3863
2420.7500,4.3468,4.4369,4.3868
2421.6499,4.3457,4.4378,4.3867
2422.5500,4.3451,4.4372,4.3867
2423.4500,4.3457,4.4363,4.3870
2424.3501,4.3454,4.4363,4.3872
2425.2500,4.3471,4.4369,4.3871
2426.1499,4.3463,4.4357,4.3873
2427.0500,4.3454,4.4352,4.3873
2427.9500,4.3463,4.4363,4.3872
2428.8501,4.3483,4.4369,4.3880
2429.7500,4.3477,4.4369,4.3878
2430.7000,4.3463,4.4366,4.3877
2431.6499,4.3477,4.4383,4.3878
2432.5500,4.3474,4.4378,4.3889
2433.4500,4.3471,4.4378,4.3890
2434.3501,4.3500,4.4375,4.3893
2435.2500,4.3480,4.4381,4.3896
2436.1499,4.3483,4.4375,4.3902
2437.1001,4.3483,4.4386,4.3904
2438.0500,4.3494,4.4392,4.3903
2438.9500,4.3468,4.4369,4.3907
2439.8501,4.3512,4.4375,4.3902
2440.7500,4.3515,4.4383,4.3906
2441.6499,4.3520,4.4386,4.3914
2442.5500,4.3538,4.4386,4.3919
2443.4500,4.3538,4.4395,4.3928
2444.3999,4.3572,4.4386,4.3935
2445.3501,4.3575,4.4386,4.3943
2446.2500,4.3587,4.4392,4.3949
2447.1499,4.3575,4.4386,4.3956
2448.0500,4.3572,4.4392,4.3961
2448.9500,4.3607,4.4404,4.3969
2449.8501,4.3616,4.4392,4.3972
2450.8000,4.3621,4.4392,4.3978
2451.7500,4.3621,4.4404,4.3985
2452.6499,4.3630,4.4395,4.3991
2453.5500,4.3627,4.4407,4.3995
