********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M02.fccp
Collected: 2024/08/16 06:50:46
"Report Created: 2024/10/22 14:01:58"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 0.0 to 100.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 796089.461409"
"EU Divisor: -7442.007592"
Axial,Minimum,Maximum,Mean
4866.2999,105.0854,105.2202,105.1585
4875.2999,105.0704,105.2207,105.1493
4884.3502,105.0718,105.2508,105.1629
4893.3502,105.0825,105.2850,105.1882
4902.3502,105.0769,105.3109,105.2076
4911.4000,105.0587,105.3241,105.2150
4920.4498,105.0599,105.3247,105.2215
4929.5001,105.0784,105.3220,105.2255
4938.5504,105.0912,105.3138,105.2196
4947.6500,105.0929,105.2981,105.2073
4956.7496,105.0990,105.2749,105.1954
4965.7999,105.1041,105.2526,105.1847
4974.9000,105.1116,105.2342,105.1773
4984.0504,105.1177,105.2231,105.1728
4993.1500,105.1252,105.2153,105.1712
5002.2496,105.1340,105.2128,105.1720
5011.2999,105.1355,105.2105,105.1735
5020.3502,105.1455,105.2089,105.1760
5029.4498,105.1487,105.2117,105.1794
5038.5504,105.1578,105.2094,105.1841
5047.6002,105.1637,105.2113,105.1888
5056.6500,105.1719,105.2145,105.1943
5065.6500,105.1776,105.2179,105.1997
5074.6002,105.1863,105.2241,105.2061
5083.5504,105.1928,105.2312,105.2125
5092.5001,105.1991,105.2352,105.2196
5101.4498,105.2063,105.2436,105.2286
5110.4000,105.2164,105.2535,105.2391
5119.4498,105.2218,105.2594,105.2466
5128.5001,105.2176,105.2598,105.2429
5137.5504,105.2008,105.2507,105.2303
5146.6002,105.1874,105.2366,105.2168
5155.6500,105.1748,105.2246,105.2061
5164.6998,105.1639,105.2184,105.1969
5173.6998,105.1519,105.2135,105.1881
5182.6998,105.1456,105.2038,105.1789
5191.6998,105.1420,105.1920,105.1692
5200.6998,105.1363,105.1785,105.1590
5209.6500,105.1337,105.1664,105.1483
5218.6002,105.1191,105.1586,105.1388
5227.5504,105.1089,105.1514,105.1306
5236.5001,105.1013,105.1488,105.1254
5245.5001,105.0933,105.1467,105.1212
5254.5001,105.0905,105.1448,105.1190
5263.5001,105.0909,105.1431,105.1185
5272.4498,105.0919,105.1418,105.1185
5281.3502,105.0932,105.1427,105.1190
5290.2496,105.0944,105.1431,105.1207
5299.1998,105.0971,105.1459,105.1234
5308.1500,105.0999,105.1468,105.1256
5317.1002,105.1002,105.1478,105.1257
5326.1002,105.0943,105.1471,105.1199
5335.1002,105.0837,105.1320,105.1073
5344.1002,105.0643,105.1085,105.0880
5353.1002,105.0370,105.0829,105.0610
5362.1500,105.0131,105.0528,105.0326
5371.1998,105.0038,105.0294,105.0154
5380.1998,105.0030,105.0350,105.0189
5389.1998,105.0126,105.0583,105.0367
5398.1500,105.0299,105.0796,105.0564
5407.1002,105.0467,105.0970,105.0714
5416.0504,105.0511,105.1029,105.0783
5425.0001,105.0529,105.1022,105.0759
5434.0001,105.0431,105.0886,105.0666
5443.0001,105.0319,105.0759,105.0561
5451.9498,105.0228,105.0682,105.0472
5460.9000,105.0162,105.0648,105.0424
5469.8502,105.0150,105.0636,105.0405
5478.7496,105.0151,105.0638,105.0409
5487.6002,105.0172,105.0628,105.0410
5496.4498,105.0200,105.0639,105.0423
5505.3502,105.0231,105.0651,105.0445
5514.2496,105.0276,105.0667,105.0475
5523.1002,105.0314,105.0671,105.0505
5531.9498,105.0369,105.0675,105.0536
5540.9000,105.0436,105.0693,105.0571
5549.8502,105.0472,105.0718,105.0607
5558.7999,105.0556,105.0745,105.0644
5567.7496,105.0576,105.0757,105.0677
5576.6500,105.0602,105.0794,105.0709
5585.5504,105.0619,105.0837,105.0738
5594.4498,105.0622,105.0889,105.0772
5603.3502,105.0678,105.0949,105.0823
5612.1998,105.0692,105.0980,105.0868
5621.1002,105.0748,105.0970,105.0858
5630.0504,105.0624,105.0858,105.0764
5639.0001,105.0511,105.0760,105.0645
5647.9498,105.0377,105.0655,105.0541
5656.9000,105.0276,105.0579,105.0450
5665.9000,105.0194,105.0494,105.0361
5674.8502,105.0130,105.0412,105.0276
5683.7496,105.0087,105.0342,105.0202
5692.6002,104.9999,105.0303,105.0139
5701.4498,104.9919,105.0271,105.0091
5710.3502,104.9846,105.0279,105.0058
5719.2496,104.9799,105.0286,105.0038
5728.1500,104.9811,105.0279,105.0036
5737.0504,104.9735,105.0278,105.0042
5745.9498,104.9826,105.0291,105.0058
5754.9000,104.9857,105.0299,105.0072
5763.8502,104.9889,105.0299,105.0085
5772.7496,104.9930,105.0291,105.0095
5781.6500,104.9955,105.0304,105.0110
5790.5001,104.9957,105.0330,105.0125
5799.3502,104.9957,105.0338,105.0133
5808.1998,104.9944,105.0318,105.0124
5817.0504,104.9918,105.0259,105.0089
5825.9498,104.9770,105.0178,104.9992
5834.9000,104.9525,105.0083,104.9815
5843.8502,104.9184,104.9932,104.9563
5852.7496,104.8826,104.9704,104.9265
5861.6998,104.8546,104.9443,104.8988
5870.6500,104.8399,104.9283,104.8873
5879.5504,104.8476,104.9477,104.8969
5888.4498,104.8618,104.9723,104.9164
5897.3502,104.8750,104.9922,104.9341
5906.2496,104.8786,105.0024,104.9443
5915.1002,104.8593,105.0071,104.9447
5923.9498,104.8253,105.0102,104.9353
5932.8502,104.8056,105.0072,104.9236
5941.7999,104.8099,104.9979,104.9200
5950.7496,104.8232,104.9900,104.9190
5959.6500,104.8371,104.9841,104.9189
5968.5504,104.8469,104.9787,104.9196
5977.4498,104.8551,104.9759,104.9208
5986.3502,104.8603,104.9737,104.9225
5995.2496,104.8672,104.9711,104.9242
6004.1500,104.8758,104.9688,104.9251
6013.0504,104.8821,104.9673,104.9262
6021.9498,104.8884,104.9660,104.9280
6030.7999,104.8969,104.9618,104.9301
6036.9996,104.8994,104.9613,104.9310
6038.7999,104.9008,104.9614,104.9310
6038.9000,104.8997,104.9602,104.9319
6039.0001,104.9064,104.9591,104.9337
6040.8004,104.9066,104.9592,104.9332
6047.0504,104.9078,104.9567,104.9339
6055.9000,104.9117,104.9535,104.9349
6064.6998,104.9145,104.9510,104.9347
6073.5001,104.9156,104.9454,104.9313
6082.2999,104.8993,104.9399,104.9268
6091.1002,104.9118,104.9361,104.9240
6099.9000,104.9086,104.9334,104.9226
6108.6500,104.8982,104.9324,104.9191
6117.4000,104.8962,104.9259,104.9130
6126.1998,104.8876,104.9183,104.9032
6135.0001,104.8794,104.9074,104.8926
6143.7999,104.8683,104.9000,104.8834
6152.5499,104.8601,104.8947,104.8755
6161.2999,104.8520,104.8892,104.8678
6170.1500,104.8409,104.8834,104.8604
6178.9498,104.8380,104.8778,104.8545
6187.6998,104.8309,104.8712,104.8493
6196.5001,104.8255,104.8685,104.8456
6205.2999,104.8224,104.8636,104.8429
6214.1002,104.8208,104.8613,104.8408
6222.9498,104.8219,104.8572,104.8398
6231.7999,104.8220,104.8560,104.8392
6240.6500,104.8226,104.8556,104.8392
6249.5001,104.8247,104.8529,104.8389
6258.2999,104.8228,104.8523,104.8396
6267.1002,104.8313,104.8542,104.8410
6275.9000,104.8320,104.8529,104.8412
6284.6998,104.8310,104.8515,104.8405
6293.5001,104.8269,104.8521,104.8393
6302.2999,104.8188,104.8547,104.8364
6311.1002,104.8103,104.8552,104.8313
6319.9000,104.7968,104.8527,104.8226
6328.6998,104.7777,104.8419,104.8078
6337.5504,104.7536,104.8245,104.7881
6346.4000,104.7262,104.8011,104.7635
6355.1998,104.7042,104.7780,104.7397
6364.0504,104.6976,104.7641,104.7284
6372.9000,104.6969,104.7738,104.7333
6381.6500,104.7057,104.7893,104.7475
6390.4000,104.7209,104.8050,104.7622
6399.1998,104.7354,104.8159,104.7729
6407.9498,104.7430,104.8185,104.7778
6416.6998,104.7444,104.8149,104.7771
6425.4498,104.7471,104.8062,104.7737
6434.1998,104.7487,104.7958,104.7705
6442.9498,104.7496,104.7859,104.7677
6451.6998,104.7508,104.7805,104.7665
6460.5001,104.7528,104.7781,104.7659
6469.2501,104.7535,104.7781,104.7655
6478.0001,104.7536,104.7774,104.7658
6486.7999,104.7577,104.7786,104.7664
6495.5499,104.7566,104.7794,104.7674
6504.2999,104.7554,104.7790,104.7682
6513.0499,104.7574,104.7797,104.7693
6521.7999,104.7582,104.7790,104.7696
6530.6002,104.7506,104.7807,104.7697
6539.4000,104.7586,104.7803,104.7690
6548.2496,104.7566,104.7788,104.7670
6557.1002,104.7549,104.7759,104.7640
6565.9000,104.7506,104.7710,104.7605
6574.6998,104.7479,104.7684,104.7574
6583.5001,104.7450,104.7651,104.7550
6592.2501,104.7405,104.7629,104.7521
6601.0001,104.7225,104.7590,104.7482
6609.7999,104.7179,104.7544,104.7436
6618.6500,104.7194,104.7485,104.7362
6627.5001,104.7123,104.7398,104.7272
6636.3502,104.7055,104.7292,104.7182
6645.2496,104.6986,104.7213,104.7116
6654.1500,104.6917,104.7163,104.7071
6663.0504,104.6891,104.7140,104.7041
6671.9000,104.6857,104.7128,104.7017
6680.6998,104.6809,104.7117,104.6987
6689.5504,104.6787,104.7093,104.6963
6698.4000,104.6757,104.7086,104.6942
6707.1500,104.6738,104.7074,104.6920
