********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 E06\E1 24 E06 GA\E1 24 E06 DWS M00.fccp
Collected: 2024/08/19 00:26:57
"Report Created: 2024/10/22 13:49:56"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 788012.215099"
"EU Divisor: -7372.416702"
Axial,Minimum,Maximum,Mean
2489.0499,103.8273,103.8889,103.8644
2489.9500,103.8285,103.8897,103.8646
2490.8500,103.8295,103.8907,103.8654
2491.7501,103.8296,103.8915,103.8662
2492.6500,103.8295,103.8926,103.8670
2493.5499,103.8310,103.8938,103.8678
2494.4500,103.8310,103.8946,103.8682
2495.3500,103.8314,103.8950,103.8691
2496.2501,103.8308,103.8959,103.8698
2497.1002,103.8314,103.8970,103.8704
2498.0001,103.8327,103.8974,103.8711
2498.9000,103.8315,103.8985,103.8717
2499.7501,103.8330,103.8995,103.8720
2500.6500,103.8333,103.9006,103.8728
2501.5499,103.8337,103.9020,103.8736
2502.4500,103.8345,103.9027,103.8745
2503.3500,103.8350,103.9033,103.8746
2504.2501,103.8349,103.9039,103.8753
2505.1500,103.8352,103.9046,103.8757
2506.0499,103.8359,103.9053,103.8765
2506.9500,103.8361,103.9058,103.8773
2507.8500,103.8376,103.9073,103.8782
2508.7501,103.8376,103.9080,103.8789
2509.6002,103.8378,103.9096,103.8800
2510.4500,103.8388,103.9099,103.8799
2511.3500,103.8388,103.9099,103.8805
2512.2501,103.8380,103.9114,103.8809
2513.1500,103.8395,103.9125,103.8820
2514.0499,103.8397,103.9122,103.8824
2514.9500,103.8411,103.9132,103.8830
2515.8500,103.8407,103.9133,103.8838
2516.7501,103.8420,103.9141,103.8841
2517.6500,103.8426,103.9149,103.8846
2518.5499,103.8440,103.9155,103.8851
2519.4500,103.8447,103.9157,103.8860
2520.3500,103.8452,103.9159,103.8863
2521.2501,103.8464,103.9168,103.8881
2522.1500,103.8466,103.9176,103.8876
2523.0001,103.8478,103.9195,103.8913
2523.8500,103.8485,103.9197,103.8907
2524.7501,103.8492,103.9197,103.8906
2525.6500,103.8502,103.9189,103.8896
2526.5499,103.8511,103.9187,103.8898
2527.4500,103.8519,103.9198,103.8905
2528.3500,103.8530,103.9205,103.8912
2529.2501,103.8535,103.9212,103.8915
2530.1500,103.8542,103.9216,103.8921
2531.0499,103.8546,103.9219,103.8925
2531.9500,103.8558,103.9219,103.8929
2532.8500,103.8566,103.9221,103.8933
2533.7501,103.8577,103.9225,103.8940
2534.6500,103.8585,103.9233,103.8947
2535.5499,103.8596,103.9235,103.8950
2536.4500,103.8597,103.9242,103.8953
2537.3500,103.8603,103.9243,103.8955
2538.2501,103.8600,103.9242,103.8960
2539.1500,103.8610,103.9247,103.8963
2540.0001,103.8626,103.9248,103.8969
2540.8500,103.8627,103.9252,103.8973
2541.7501,103.8630,103.9255,103.8977
2542.6500,103.8645,103.9265,103.8980
2543.6000,103.8650,103.9266,103.8987
2544.5001,103.8653,103.9278,103.8995
2545.3500,103.8662,103.9278,103.8997
2546.2501,103.8671,103.9276,103.8999
2547.1500,103.8683,103.9281,103.9011
2548.0499,103.8681,103.9285,103.9010
2548.9500,103.8689,103.9282,103.9010
2549.8500,103.8692,103.9286,103.9017
2550.7501,103.8706,103.9286,103.9020
2551.6500,103.8713,103.9285,103.9024
2552.5499,103.8717,103.9296,103.9032
2553.4500,103.8732,103.9297,103.9042
2554.3500,103.8738,103.9290,103.9039
2555.2501,103.8749,103.9297,103.9047
2556.1500,103.8744,103.9301,103.9054
2557.0499,103.8763,103.9297,103.9053
2557.9500,103.8765,103.9303,103.9060
2558.8500,103.8772,103.9305,103.9065
2559.7501,103.8783,103.9308,103.9073
2560.6002,103.8780,103.9307,103.9073
2561.5001,103.8789,103.9303,103.9075
2562.4000,103.8801,103.9318,103.9083
2563.2501,103.8809,103.9309,103.9083
2564.1500,103.8810,103.9320,103.9089
2565.0499,103.8817,103.9315,103.9093
2565.9500,103.8825,103.9323,103.9098
2566.8500,103.8827,103.9318,103.9101
2567.7501,103.8820,103.9311,103.9104
2568.6500,103.8839,103.9319,103.9109
2569.5499,103.8851,103.9341,103.9116
2570.4500,103.8854,103.9326,103.9118
2571.3500,103.8860,103.9330,103.9122
2572.2501,103.8869,103.9330,103.9127
2573.1500,103.8873,103.9333,103.9131
2574.0499,103.8881,103.9346,103.9135
2574.9500,103.8881,103.9339,103.9141
2575.8500,103.8879,103.9337,103.9143
2576.6998,103.8889,103.9335,103.9145
2577.5499,103.8903,103.9335,103.9151
2578.4500,103.8908,103.9347,103.9158
2579.3500,103.8913,103.9342,103.9159
2580.2501,103.8920,103.9350,103.9164
2581.1500,103.8920,103.9362,103.9171
2582.0499,103.8936,103.9364,103.9176
2582.9500,103.8934,103.9364,103.9177
2583.8500,103.8942,103.9381,103.9184
2584.7501,103.8942,103.9360,103.9186
2585.6500,103.8951,103.9362,103.9190
2586.5499,103.8959,103.9369,103.9193
2587.4500,103.8970,103.9385,103.9202
2588.3500,103.8976,103.9373,103.9204
2589.2501,103.8981,103.9381,103.9210
2590.1500,103.8987,103.9377,103.9213
2591.0001,103.8989,103.9389,103.9218
2591.8500,103.8995,103.9497,103.9235
