********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 M03\E1 24 M03 GA\E1 24 M03 DWS M01.fccp
Collected: 2024/08/17 20:37:33
"Report Created: 2024/10/22 14:23:36"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 790038.979334"
"EU Divisor: -7389.708984"
Axial,Minimum,Maximum,Mean
3856.2999,104.2853,104.3650,104.3280
3865.2501,104.2903,104.3647,104.3295
3874.1500,104.2938,104.3642,104.3305
3883.0499,104.2971,104.3639,104.3307
3891.9500,104.3017,104.3626,104.3325
3900.8500,104.3067,104.3614,104.3340
3909.7501,104.3116,104.3586,104.3361
3918.6500,104.3186,104.3563,104.3379
3927.5499,104.3229,104.3526,104.3376
3936.4500,104.3236,104.3475,104.3355
3945.4000,104.3121,104.3409,104.3280
3954.3500,104.2994,104.3317,104.3177
3963.2999,104.2858,104.3193,104.3060
3972.2501,104.2838,104.3134,104.3011
3981.1500,104.2880,104.3266,104.3084
3990.1000,104.3040,104.3465,104.3252
3999.0499,104.3210,104.3638,104.3431
4007.9500,104.3366,104.3787,104.3584
4016.8500,104.3484,104.3879,104.3702
4025.7999,104.3566,104.3956,104.3772
4034.7501,104.3589,104.4015,104.3827
4043.7000,104.3609,104.4068,104.3857
4052.7000,104.3615,104.4133,104.3889
4061.6500,104.3651,104.4172,104.3928
4070.5499,104.3691,104.4209,104.3960
4079.4500,104.3723,104.4245,104.3994
4088.4000,104.3745,104.4929,104.4038
4097.4000,104.3784,104.4319,104.4067
4106.3500,104.3844,104.4340,104.4091
4115.2499,104.3868,104.4375,104.4117
4124.1998,104.3900,104.4344,104.4129
4133.1500,104.3932,104.4355,104.4157
4142.1002,104.3936,104.4386,104.4188
4151.0504,104.3910,104.4411,104.4211
4160.0001,104.3976,104.4438,104.4241
4168.9498,104.4015,104.4484,104.4269
4177.8502,104.4022,104.4547,104.4303
4186.7496,104.4055,104.4597,104.4337
4195.6500,104.4087,104.4665,104.4387
4204.5504,104.4113,104.4722,104.4445
4213.4498,104.4160,104.4785,104.4501
4222.4000,104.4181,104.4842,104.4553
4231.3502,104.4197,104.4884,104.4562
4240.2999,104.4181,104.4900,104.4556
4249.2496,104.4155,104.4909,104.4552
4258.1998,104.4157,104.4917,104.4563
4267.1500,104.4178,104.4932,104.4577
4276.0504,104.4217,104.4937,104.4602
4284.9498,104.4249,104.4942,104.4622
4293.8502,104.4314,104.4922,104.4642
4302.7496,104.4379,104.4913,104.4669
4311.6500,104.4435,104.4902,104.4693
4320.6002,104.4489,104.4902,104.4725
4329.5504,104.4534,104.4891,104.4748
4338.5504,104.4555,104.4876,104.4763
4347.5504,104.4591,104.4873,104.4776
4356.5001,104.4623,104.4891,104.4798
4365.5001,104.4727,104.4909,104.4813
4374.5001,104.4730,104.4945,104.4828
4383.5001,104.4712,104.4971,104.4839
4392.4498,104.4718,104.4990,104.4853
4401.3502,104.4726,104.5011,104.4878
4410.2999,104.4731,104.5036,104.4902
4419.2496,104.4715,104.5078,104.4931
